tbl1,attr1,tbl2,attr2,r_val,p_val,samples,flag
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),SYB65_264_202209_Patents,Patents in force (number),0.3362164030817474,0.0009225793670764,94,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),SYB65_264_202209_Patents,Resident patent filings (per million population),0.303392279391883,7.595135421041526e-06,210,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)",-0.2763173820067215,2.658597666139705e-10,505,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),0.3173481584794992,2.804433847124207e-13,505,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),0.3169674401460217,3.003827547008512e-13,505,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),0.3099511754562226,1.0467301619617666e-12,505,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Population annual rate of increase (percent),-0.2273056994400463,2.428422744989172e-07,505,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),-0.2372515951273544,6.830260495701883e-08,505,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.6299102588358302,3.704128056490939e-118,1059,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (millions of US dollars),0.9016147764864032,0.0,985,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_123_202209_Total Imports Exports and Balance of Trade,Balance imports-exports (millions of US dollars),-0.2547330441415625,7.87818528508397e-07,366,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_123_202209_Total Imports Exports and Balance of Trade,Exports FOB (millions of US dollars),0.3839288444490225,3.8765166759365403e-13,333,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_123_202209_Total Imports Exports and Balance of Trade,Imports CIF (millions of US dollars),0.3900148264462415,2.9837588017201956e-10,243,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_125_202209_Balance of Payments,Balance of Payments: Capital account (millions of US dollars),0.3275387635707839,3.810150693926991e-16,587,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_125_202209_Balance of Payments,Balance of Payments: Current account (millions of US dollars),-0.2211096653348735,6.197993360669145e-06,410,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_125_202209_Balance of Payments,Balance of Payments: Financial account (millions of US dollars),-0.2263831906574136,2.421744606276059e-06,425,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_327_202209_International Migrants and Refugees,International migrant stock: Both sexes (% total population),-0.2013676208898558,4.987881835555405e-06,506,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_153_202209_Gross Value Added by Economic Activity,"Agriculture, hunting, forestry and fishing (% of gross value added)",0.2383621211063927,7.81128151807323e-13,880,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),SYB65_264_202209_Patents,Resident patent filings (per million population),-0.3852781661377481,1.0663490905603646e-09,234,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)",0.297165525424779,1.354217040179453e-06,255,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),-0.2557519835678913,3.5820179861620646e-05,255,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),-0.2696342857859863,1.2672360412338805e-05,255,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),-0.2437258417388277,8.412639771462855e-05,255,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Maternal mortality ratio (deaths per 100,000 population)",0.2885681523166545,9.515803154794488e-06,228,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Population annual rate of increase (percent),0.2107545467849599,0.000706437635139,255,region_and_year
SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),0.2882235361772136,2.873872401406657e-06,255,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),0.99982028428481,0.0,1014,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for males (millions),0.9998114300540446,0.0,1014,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),"SYB65_1_202209_Population, Surface Area and Density",Surface area (thousand km2),0.5620019876493768,6.257150292423503e-35,403,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives (number),0.6056516260206728,0.0008147718038744,27,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_154_202209_Health Personnel,Health personnel: Physicians (number),0.56491635481525,1.1575143611142557e-06,64,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),0.2739671550193715,1.389142488086083e-07,358,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.4938918281454635,2.4627296476297467e-27,422,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_123_202209_Total Imports Exports and Balance of Trade,Exports FOB (millions of US dollars),0.4869162702687906,5.285220090104119e-13,195,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_123_202209_Total Imports Exports and Balance of Trade,Imports CIF (millions of US dollars),0.2192185590677171,0.0148450622618779,123,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_327_202209_International Migrants and Refugees,"Asylum seekers, including pending cases (number)",0.2977885139787237,6.22854949168855e-07,270,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.3199208031888885,0.0002069050782806,130,region_and_year
"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),SYB65_327_202209_International Migrants and Refugees,Total refugees and people in refugee-like situations (number),0.2198486130091754,0.0034630525886534,175,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_1_202209_Population, Surface Area and Density",Population aged 0 to 14 years old (percentage),-0.4993264032041632,1.4455742468606661e-19,288,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_1_202209_Population, Surface Area and Density",Population aged 60+ years old (percentage),0.2265302988387129,0.0001052489925957,288,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_1_202209_Population, Surface Area and Density",Sex ratio (males per 100 females),0.5050617255398698,4.7511661384763873e-20,288,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_1_202209_Population, Surface Area and Density",Surface area (thousand km2),-0.3006861116045491,0.0009382201704588,118,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_154_202209_Health Personnel,Health personnel: Dentists (per 1000 population),0.2515926738460466,1.42494193642969e-06,358,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_154_202209_Health Personnel,Health personnel: Nurses and midwives personnel (per 1000 population),0.42583494239842,3.1615417607543844e-19,404,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_154_202209_Health Personnel,Health personnel: Pharmacists (per 1000 population),0.3481010981081401,3.818604261041122e-10,306,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_154_202209_Health Personnel,Health personnel: Physicians (per 1000 population),0.3113019272178672,2.8064784063876004e-10,393,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),-0.2933311599195457,7.701569943373376e-11,473,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),-0.2801152059491959,4.773591562267362e-11,532,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (as % GNI),-0.2923738998430919,9.533006421117558e-12,522,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (millions of US dollars),-0.3247680702146728,4.546653277759969e-12,432,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_125_202209_Balance of Payments,Balance of Payments: Capital account (millions of US dollars),-0.2369061512578709,1.8651943116829472e-06,396,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_327_202209_International Migrants and Refugees,International migrant stock: Both sexes (% total population),0.742911203885688,2.8481662611722827e-76,428,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_327_202209_International Migrants and Refugees,International migrant stock: Female (% total Population),0.6882725373250502,6.125641048344111e-61,425,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_327_202209_International Migrants and Refugees,International migrant stock: Male (% total Population),0.7480127654968527,2.532488963817702e-77,425,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_153_202209_Gross Value Added by Economic Activity,"Agriculture, hunting, forestry and fishing (% of gross value added)",-0.5121930915940528,3.3246605586338367e-49,717,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_153_202209_Gross Value Added by Economic Activity,Industry (% of gross value added),0.2798378373877936,2.1983350219865945e-14,718,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),SYB65_264_202209_Patents,Resident patent filings (per million population),0.4764871224089821,4.159136381020131e-20,330,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Infant mortality for both sexes (per 1,000 live births)",-0.4555272103020306,2.5759039541571892e-23,428,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for both sexes (years),0.4782823310462014,7.516815285633722e-26,428,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for females (years),0.4636669884913739,3.356637067706267e-24,428,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Life expectancy at birth for males (years),0.4905702629522076,2.6678470820757664e-27,428,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators","Maternal mortality ratio (deaths per 100,000 population)",-0.4420775798911802,1.5995046048401997e-21,420,region_and_year
SYB65_310_202209_Carbon Dioxide Emission Estimates,Emissions per capita (metric tons of carbon dioxide),"SYB65_246_202209_Population Growth, Fertility and Mortality Indicators",Total fertility rate (children per women),-0.3950614708448759,1.9403017741841017e-17,428,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),0.6713074448379904,6.813969921148878e-158,1199,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_230_202209_GDP and GDP Per Capita,GDP in constant 2010 prices (millions of US dollars),0.2613503431884848,0.0053793741914967,112,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_309_202209_Education,Students enrolled in primary education (thousands),0.3122634804669258,8.356722684697585e-09,326,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_309_202209_Education,Students enrolled in secondary education (thousands),0.3767284460953475,1.1391932024974842e-12,333,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_309_202209_Education,Students enrolled in upper secondary education (thousands),0.5766255023568936,1.949108056352193e-34,373,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_317_202209_Seats held by women in Parliament,"Seats held by women in national parliament, as of February (%)",0.2528194972039648,8.524995828235195e-13,777,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_328_202209_Intentional homicides and other crimes,"Intentional homicide rates per 100,000",-0.2067883860386998,5.99409362821942e-05,371,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Male",-0.2186494526596334,0.0004479763404479,254,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_330_202209_Major Trading Partners,Major trading partner 1 (% of imports),-0.2131081835300812,0.000221228189758,296,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_145_202209_Land,Arable land (thousand hectares),0.3314715216246522,1.893396262881432e-08,274,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_145_202209_Land,Forest cover (thousand hectares),0.3818680184859798,2.3000028497528194e-09,229,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_145_202209_Land,Important sites for terrestrial biodiversity protected (% of total sites protected),0.2022015034796478,1.2146860227353815e-05,461,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_145_202209_Land,Permanent crops (% of total land area),-0.2112912672980417,1.2920854229957644e-05,419,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_145_202209_Land,Permanent crops (thousand hectares),0.2142957951838656,2.176040196678135e-05,386,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_285_202209_Research and Development Staff,R & D personnel: Other supporting staff - total (number in full-time equivalent),0.238227832986813,0.0143958750769409,105,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_285_202209_Research and Development Staff,R & D personnel: Other supporting staff - women (number in full-time equivalent),0.2685089444555901,0.0069105511359795,100,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_285_202209_Research and Development Staff,R & D personnel: Technicians - total (number in full-time equivalent),0.2769690554211846,0.0037096727462788,108,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_323_202209_Teaching Staff in education,Teachers at primary level (thousands),0.5708960424816216,2.384791173911088e-37,416,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_323_202209_Teaching Staff in education,Teachers at secondary level (thousands),0.6184470080548997,6.814157317269565e-36,327,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_323_202209_Teaching Staff in education,Teachers at upper secondary level (thousands),0.601014735783995,9.603308728625322e-26,248,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB61_253_Population Growth Rates in Urban areas and Capital cities,Capital city population (as a percentage of total urban population),-0.3738815676131347,2.3767862334914853e-10,269,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates (millions),0.5623022503033392,6.596271750607449e-28,318,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for females (millions),0.5642156586569008,3.9922181654151397e-28,318,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),"SYB65_1_202209_Population, Surface Area and Density",Population mid-year estimates for males (millions),0.5602412991071233,1.1288152620144444e-27,318,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),"SYB65_1_202209_Population, Surface Area and Density",Surface area (thousand km2),0.4267727730756302,5.154193429605836e-08,150,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_154_202209_Health Personnel,Health personnel: Physicians (number),0.3741671294162995,0.0001070487234143,102,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Bilateral  (millions of US dollars),0.2667766522849366,1.5139589508046346e-11,619,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Multilateral (millions of US dollars),0.3089628380449922,2.902940690559769e-16,669,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (as % GNI),-0.2051495245059879,2.999344572303642e-07,613,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_226_202209_Net Disbursements from Official ODA to Recipients,Net official development assistance received: Total (millions of US dollars),0.2711145201658981,3.2621900934781886e-11,579,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_329_202209_Labour Force and Unemployment,Labour force participation - Total,0.2154018224677745,1.2885520594117136e-05,403,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Female,-0.2210196271796112,7.511188286525648e-06,403,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Male,-0.2277078658388292,3.8781517251552405e-06,403,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_329_202209_Labour Force and Unemployment,Unemployment rate - Total,-0.2272650247757942,3.835973292108973e-06,405,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_123_202209_Total Imports Exports and Balance of Trade,Exports FOB (millions of US dollars),0.4098998441120952,4.358586928966029e-15,337,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_123_202209_Total Imports Exports and Balance of Trade,Imports CIF (millions of US dollars),0.3130455471441344,1.576911416548645e-06,226,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_327_202209_International Migrants and Refugees,Other of concern to UNHCR (number),0.286850914157357,0.0013583755843975,122,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_327_202209_International Migrants and Refugees,Total population of concern to UNHCR (number),0.4056330866020707,5.703289462644694e-06,117,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_153_202209_Gross Value Added by Economic Activity,Industry (% of gross value added),0.4422049139812367,1.4294991741981129e-43,883,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_153_202209_Gross Value Added by Economic Activity,Services (% of gross value added),-0.2946246046364265,3.833053862869535e-19,883,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_264_202209_Patents,Grants of patents (number),0.2343528386958134,7.747956110282201e-05,279,region_and_year
"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),SYB65_264_202209_Patents,Resident patent filings (per million population),0.3015583847051219,0.0001372136826827,155,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_263_202209_Production, Trade and Supply of Energy",Net imports [Imports - Exports - Bunkers] (petajoules),0.5244281972143463,3.604915145271556e-07,83,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_263_202209_Production, Trade and Supply of Energy",Primary energy production (petajoules),0.2627992340892239,0.0177757824121242,81,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),"SYB65_263_202209_Production, Trade and Supply of Energy",Total supply (petajoules),0.4588872233420104,8.292142676590032e-05,68,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_200_202209_Employment,Employment by industry: Industry (%) Female,-0.2726062041695758,0.0106339720931803,87,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_200_202209_Employment,Employment by industry: Services (%) Male,0.217985848251597,0.0425306778085529,87,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_315_202209_Water and Sanitation Services,"Safely managed drinking water sources, rural (Proportion of population with access)",0.4501720602017514,0.0405837487475822,21,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_309_202209_Education,Gross enrollment ratio - Secondary (female),0.2844555066229333,0.0057198947015709,93,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_309_202209_Education,Gross enrollment ratio - Upper secondary level (female),0.311415747210394,0.0025138306219034,92,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_309_202209_Education,Students enrolled in primary education (thousands),0.4073568465799132,0.0001091630908336,85,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_309_202209_Education,Students enrolled in secondary education (thousands),0.2596028927448686,0.021719560065476,78,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_328_202209_Intentional homicides and other crimes,"Assault rate per 100,000 population",0.3079396937367615,0.0020378616068192,98,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_328_202209_Intentional homicides and other crimes,"Intentional homicide rates per 100,000",-0.2193631372039287,0.024553529632529,105,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_328_202209_Intentional homicides and other crimes,"Kidnapping at the national level, rate per 100,000",0.4880893435932127,5.23883429919868e-07,95,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_328_202209_Intentional homicides and other crimes,"Percentage of male and female intentional homicide victims, Female",-0.2828204597579031,0.0052382249798695,96,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_330_202209_Major Trading Partners,Major trading partner 1 (% of exports),0.2644407718308627,0.0293198953564877,68,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_330_202209_Major Trading Partners,Major trading partner 1 (% of imports),0.3222677358298598,0.0069233592337417,69,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_145_202209_Land,Forest cover (thousand hectares),0.7797705945137836,4.325535653738132e-06,25,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_285_202209_Research and Development Staff,R & D personnel: Other supporting staff - women (number in full-time equivalent),0.6000393953397148,0.0009378604975383,27,region_and_year
SYB65_223_202209_Net Disbursements from Official ODA from Donors,Net official development assistance to developing countries and multilateral organizations (millions of US$),SYB65_285_202209_Research and Development Staff,R & D personnel: Researchers - total (number in full-time equivalent),-0.8096124425653007,0.0273372023688486,7,region_and_year
